"Time","Chiếu sáng","Ổ cắm phòng khách + bếp + ngủ","Nóng lạnh","Điều hoà 1 & 2","Điều hoà 3","Điều hoà phòng khách","Bếp từ"
2020-07-27 05:22:00,0,1.10,0,1.10,0,0,0.250
2020-07-27 05:23:00,0,1.10,0,1.09,0,0,0.250
2020-07-27 05:24:00,0,1.10,0,1.08,0,0,0.250
2020-07-27 05:25:00,0,1.10,0,1.09,0,0,0.250
2020-07-27 05:26:00,0,1.07,0,1.09,0,0,0.250
2020-07-27 05:27:00,0,1.07,0,1.07,0,0,0.250
2020-07-27 05:28:00,0,1.06,0,1.08,0,0,0.250
2020-07-27 05:29:00,0,0.910,0,1.09,0,0,0.250
2020-07-27 05:30:00,0,0.755,0,1.08,0,0,0.250
2020-07-27 05:31:00,0,0.750,0,1.07,0,0,0.250
2020-07-27 05:32:00,0,0.750,0,1.07,0,0,0.250
2020-07-27 05:33:00,0,0.750,0,1.08,0,0,0.250
2020-07-27 05:34:00,0,0.750,0,1.08,0,0,0.250
2020-07-27 05:35:00,0,0.750,0,1.08,0,0,0.250
2020-07-27 05:36:00,0,0.750,0,1.09,0,0,0.250
2020-07-27 05:37:00,0.0400,0.750,0,1.09,0,0,0.250
2020-07-27 05:38:00,0.0800,0.750,0,1.10,0,0,0.250
2020-07-27 05:39:00,0.0400,0.750,0,1.09,0,0,0.250
2020-07-27 05:40:00,0,0.750,0,1.07,0,0,0.250
2020-07-27 05:41:00,0,0.750,0,0.655,0,0,0.250
2020-07-27 05:42:00,0,0.750,0,0.170,0,0,0.250
2020-07-27 05:43:00,0,0.750,0,0.0900,0,0,0.250
2020-07-27 05:44:00,0,0.750,0,0.0850,0,0,0.250
2020-07-27 05:45:00,0,0.750,0,0.0400,0,0,0.250
2020-07-27 05:46:00,0,0.750,0,0.0400,0,0,0.250
2020-07-27 05:47:00,0,0.750,0,0.0800,0,0,0.250
2020-07-27 05:48:00,0,0.750,0,0.0400,0,0,0.250
2020-07-27 05:49:00,0,0.750,0,0,0,0,0.250
2020-07-27 05:50:00,0,0.750,0,0.0400,0,0,0.250
2020-07-27 05:51:00,0,0.755,0,0.0800,0,0,0.250
2020-07-27 05:52:00,0,0.760,0,0.0800,0,0,0.250
2020-07-27 05:53:00,0,0.760,0,0.0400,0,0,0.250
2020-07-27 05:54:00,0,0.755,0,0,0,0,0.250
2020-07-27 05:55:00,0,0.750,0,0,0,0,0.250
2020-07-27 05:56:00,0,0.750,0,0.0400,0,0,0.250
2020-07-27 05:57:00,0,0.845,0,0.0400,0,0,0.250
2020-07-27 05:58:00,0,0.940,0,0.0400,0,0,0.250
2020-07-27 05:59:00,0,0.940,0,0.0400,0,0,0.250
2020-07-27 06:00:00,0,1.23,0,0,0,0,0.250
2020-07-27 06:01:00,0,1.42,0,0.0400,0,0,0.250
2020-07-27 06:02:00,0,1.31,0,0.0400,0,0,0.250
2020-07-27 06:03:00,0,1.31,0,0,0,0,0.250
2020-07-27 06:04:00,0,1.31,0,0.0400,0,0,0.250
2020-07-27 06:05:00,0,1.31,0,0.0400,0,0,0.250
2020-07-27 06:06:00,0,1.31,0,0,0,0,0.250
2020-07-27 06:07:00,0,1.31,0,0,0,0,0.250
2020-07-27 06:08:00,0,1.30,0,0,0,0,0.250
2020-07-27 06:09:00,0,1.30,0,0.0400,0,0,0.250
2020-07-27 06:10:00,0,1.30,0,0.0400,0,0,0.250
2020-07-27 06:11:00,0,1.30,0,0.0400,0,0,0.250
2020-07-27 06:12:00,0,1.30,0,0.0800,0,0,0.250
2020-07-27 06:13:00,0,1.30,0,0.0800,0,0,0.250
2020-07-27 06:14:00,0,1.30,0,0.0800,0,0,0.250
2020-07-27 06:15:00,0,1.30,0,0.0400,0,0,0.250
2020-07-27 06:16:00,0,1.30,0,0.0400,0,0,0.250
2020-07-27 06:17:00,0,1.30,0,0.0800,0,0,0.250
2020-07-27 06:18:00,0,1.30,0,0.0400,0,0,0.250
2020-07-27 06:19:00,0,1.30,0,0,0,0,0.250
2020-07-27 06:20:00,0,1.30,0,0,0,0,0.250
2020-07-27 06:21:00,0,1.30,0,0,0,0,0.250
2020-07-27 06:22:00,0,1.30,0,0,0,0,0.250
2020-07-27 06:23:00,0.0400,1.29,0,0.0400,0,0,0.250
2020-07-27 06:24:00,0.0800,1.29,0,0.0400,0,0,0.250
2020-07-27 06:25:00,0.0800,1.20,0,0,0,0,0.250
2020-07-27 06:26:00,0.0800,1.10,0,0.0400,0,0,0.250
2020-07-27 06:27:00,0.0800,1.14,0,0.0400,0,0,0.250
2020-07-27 06:28:00,0.0800,1.18,0,0.0400,0,0,0.250
2020-07-27 06:29:00,0.0800,1.18,0,0.0400,0,0,0.250
2020-07-27 06:30:00,0.0800,1.18,0,0,0,0,0.250
2020-07-27 06:31:00,0.0800,1.18,0,0.0400,0,0,0.250
2020-07-27 06:32:00,0.0800,1.17,0,0.0800,0,0,0.250
2020-07-27 06:33:00,0.0800,1.17,0,0.0400,0,0,0.250
2020-07-27 06:34:00,0.0800,1.18,0,0.0400,0,0,0.250
2020-07-27 06:35:00,0.0800,1.17,0,0.0800,0,0,0.250
2020-07-27 06:36:00,0.0800,1.17,0,0.0800,0,0,0.250
2020-07-27 06:37:00,0.0800,4.48,0,0.0800,0,0,0.250
2020-07-27 06:38:00,0.0400,7.77,0,0.0800,0,0,0.250
2020-07-27 06:39:00,0,7.73,0,0.0800,0,0,0.250
2020-07-27 06:40:00,0,7.73,0,0.0800,0,0,0.250
2020-07-27 06:41:00,0,7.54,0,0.0800,0,0,0.250
2020-07-27 06:42:00,0,7.33,0,0.0400,0,0,0.250
2020-07-27 06:43:00,0,7.34,0,0.0400,0,0,0.250
2020-07-27 06:44:00,0,4.06,0,0.0800,0,0,0.250
2020-07-27 06:45:00,0,0.770,0,0.0400,0,0,0.250
2020-07-27 06:46:00,0,0.770,0,0,0,0,0.250
2020-07-27 06:47:00,0,0.770,0,0.0400,0,0,0.250
2020-07-27 06:48:00,0,4.04,0,0.0800,0,0,0.250
2020-07-27 06:49:00,0,4.04,0,0.0400,0,0,0.250
2020-07-27 06:50:00,0,4.04,0,0.0400,0,0,0.250
2020-07-27 06:51:00,0,7.31,0,0.0800,0,0,0.250
2020-07-27 06:52:00,0,7.30,0,0.0800,0,0,0.245
2020-07-27 06:53:00,0,7.21,0,0.0800,0,0,0.245
2020-07-27 06:54:00,0,7.13,0,0.0800,0,0,0.245
2020-07-27 06:55:00,0,7.13,0,0.0400,0,0,0.245
2020-07-27 06:56:00,0,7.13,0,0,0,0,0.245
2020-07-27 06:57:00,0,7.12,0,0,0,0,0.240
2020-07-27 06:58:00,0,3.86,0,0,0,0,0.245
2020-07-27 06:59:00,0,0.610,0,0,0,0,0.250
2020-07-27 07:00:00,0,0.610,0,0.0400,0,0,0.245
2020-07-27 07:01:00,0,0.610,0,0.0400,0,0,0.240
2020-07-27 07:02:00,0,0.610,0,0,0,0,0.240
2020-07-27 07:03:00,0,0.610,0,0,0,0,0.245
2020-07-27 07:04:00,0,0.610,0,0,0,0,0.250
2020-07-27 07:05:00,0,0.635,0,0,0,0,2.69
2020-07-27 07:06:00,0,0.665,0,0.0400,0,0,5.12
2020-07-27 07:07:00,0,0.855,0,0.0400,0,0,5.09
2020-07-27 07:08:00,0,1.04,0,0.0400,0,0,5.05
2020-07-27 07:09:00,0,1.08,0,0.0800,0,0,2.64
2020-07-27 07:10:00,0,1.13,0,0.0800,0,0,2.68
2020-07-27 07:11:00,0,1.13,0,0.0800,0,0,2.68
2020-07-27 07:12:00,0,1.15,0,0.0800,0,0,0.260
2020-07-27 07:13:00,0,1.15,0,0.0800,0,0,2.66
2020-07-27 07:14:00,0,1.15,0,0.0400,0,0,2.65
2020-07-27 07:15:00,0,1.11,0,0,0,0,0.250
2020-07-27 07:16:00,0,1.06,0,0,0,0,0.250
2020-07-27 07:17:00,0,1.07,0,0.0400,0,0,0.250
2020-07-27 07:18:00,0,1.07,0,0.0800,0,0,0.250
2020-07-27 07:19:00,0,1.07,0,0.0400,0,0,0.245
2020-07-27 07:20:00,0,1.07,0,0,0,0,0.240
2020-07-27 07:21:00,0.0400,1.07,0,0,0,0,0.240
2020-07-27 07:22:00,0.0800,1.07,0,0,0,0,0.240
2020-07-27 07:23:00,0.0800,1.11,0,0,0,0,0.240
2020-07-27 07:24:00,0.0800,1.13,5.54,0,0,0,0.240
2020-07-27 07:25:00,0.0800,1.22,11.1,0.0400,0,0,0.240
2020-07-27 07:26:00,0.0800,1.31,11.1,0.0800,0,0,0.240
2020-07-27 07:27:00,0.0800,4.45,11.1,0.0800,0,0,0.240
2020-07-27 07:28:00,0.0800,4.45,11.1,0.0400,0,0,0.240
2020-07-27 07:29:00,0.0800,1.29,11.1,0,0,0,0.240
2020-07-27 07:30:00,0.0800,1.30,11.2,0.0400,0,0,0.240
2020-07-27 07:31:00,0.0800,1.30,11.2,0.0800,0,0,0.240
2020-07-27 07:32:00,0.0800,1.30,11.2,0.0800,0,0,0.240
2020-07-27 07:33:00,0.0800,1.30,11.2,0.0800,0,0,0.240
2020-07-27 07:34:00,0.0800,1.30,11.2,0.0400,0,0,0.240
2020-07-27 07:35:00,0.0800,1.29,11.2,0,0,0,0.240
2020-07-27 07:36:00,0.0800,1.29,11.2,0,0,0,0.240
2020-07-27 07:37:00,0.0800,1.29,11.2,0,0,0,0.240
2020-07-27 07:38:00,0.0800,1.29,11.2,0.0400,0,0,0.240
2020-07-27 07:39:00,0.0400,1.29,11.2,0.0800,0,0,0.240
2020-07-27 07:40:00,0,1.28,11.2,0.0800,0,0,0.240
2020-07-27 07:41:00,0,1.28,11.2,0.0800,0,0,0.240
2020-07-27 07:42:00,0.0400,1.29,11.2,0.0800,0,0,0.240
2020-07-27 07:43:00,0.0800,1.29,11.3,0.0800,0,0,0.240
2020-07-27 07:44:00,0.0800,1.28,11.3,0.0800,0,0,0.240
2020-07-27 07:45:00,0.0800,1.27,11.3,0.0800,0,0,0.240
2020-07-27 07:46:00,0.0800,1.27,11.3,0.0800,0,0,0.240
2020-07-27 07:47:00,0.0800,1.27,11.3,0.0800,0,0,0.240
2020-07-27 07:48:00,0.0800,1.27,11.3,0.0800,0,0,0.240
2020-07-27 07:49:00,0.0800,4.51,11.2,0.0800,0,0,0.240
2020-07-27 07:50:00,0.0400,4.50,5.60,0.0800,0,0,0.240
2020-07-27 07:51:00,0,1.27,0,0.0800,0,0,0.240
2020-07-27 07:52:00,0.0400,1.27,0,0.0400,0,0,0.245
2020-07-27 07:53:00,0.0400,1.27,0,0,0,0,0.245
2020-07-27 07:54:00,0,1.27,0,0,0,0,0.240
2020-07-27 07:55:00,0,1.27,0,0,0,0,0.240
2020-07-27 07:56:00,0,1.27,0,0,0,0,0.240
2020-07-27 07:57:00,0,1.27,0,0,0,0,0.240
2020-07-27 07:58:00,0,1.27,0,0,0,0,0.240
2020-07-27 07:59:00,0,1.27,0,0,0,0,0.240
2020-07-27 08:00:00,0,3.36,0,0,0,0,0.240
2020-07-27 08:01:00,0,3.35,0,0.0400,0,0,0.240
2020-07-27 08:02:00,0,1.26,0,0.0400,0,0,0.245
2020-07-27 08:03:00,0,1.26,0,0,0,0,0.245
2020-07-27 08:04:00,0,1.27,0,0,0,0,0.240
2020-07-27 08:05:00,0,1.26,0,0.0400,0,0,0.240
2020-07-27 08:06:00,0,1.25,0,0.0800,0,0,0.245
2020-07-27 08:07:00,0,1.26,0,0.0400,0,0,0.250
2020-07-27 08:08:00,0,1.26,0,0,0,0,0.250
2020-07-27 08:09:00,0,1.26,0,0.0400,0,0,0.245
2020-07-27 08:10:00,0,1.26,0,0.0800,0,0,0.245
2020-07-27 08:11:00,0,1.26,0,0.0400,0,0,0.245
2020-07-27 08:12:00,0,1.27,0,0,0,0,0.240
2020-07-27 08:13:00,0,1.26,0,0,0,0,0.240
2020-07-27 08:14:00,0,1.25,0,0,0,0,0.240
2020-07-27 08:15:00,0,1.26,0,0,0,0,0.245
2020-07-27 08:16:00,0,1.25,0,0,0,0,0.245
2020-07-27 08:17:00,0,1.25,0,0,0,0,0.245
2020-07-27 08:18:00,0,1.25,0,0,0,0,0.245
2020-07-27 08:19:00,0,1.25,0,0,0,0,0.245
2020-07-27 08:20:00,0,1.25,0,0.0400,0,0,0.245
2020-07-27 08:21:00,0,1.25,0,0.0400,0,0,0.245
2020-07-27 08:22:00,0,1.26,0,0,0,0,0.250
2020-07-27 08:23:00,0,1.26,0,0.0400,0,0,0.250
2020-07-27 08:24:00,0,1.25,0,0.0400,0,0,0.250
2020-07-27 08:25:00,0,1.26,0,0,0,0,0.245
2020-07-27 08:26:00,0,1.27,0,0,0,0,0.245
2020-07-27 08:27:00,0,1.27,0,0,0,0,0.250
2020-07-27 08:28:00,0,1.27,0,0,0,0,0.250
2020-07-27 08:29:00,0,1.27,0,0,0,0,0.250
2020-07-27 08:30:00,0,1.27,0,0,0,0,0.250
2020-07-27 08:31:00,0,1.47,0,0,0,0,0.250
2020-07-27 08:32:00,0,1.53,0,0,0,0,0.250
2020-07-27 08:33:00,0,1.39,0,0,0,0,0.250
2020-07-27 08:34:00,0,1.38,0,0.0400,0,0,0.250
2020-07-27 08:35:00,0.0450,1.37,0,0.0400,0,0,0.250
2020-07-27 08:36:00,0.0900,1.36,0,0,0,0,0.250
2020-07-27 08:37:00,0.0850,1.36,0,0.0400,0,0,0.250
2020-07-27 08:38:00,0.0800,1.36,0,0.0800,0,0,0.250
2020-07-27 08:39:00,0.0900,1.36,0,0.0400,0,0,0.250
2020-07-27 08:40:00,0.0850,1.35,0,0.0400,0,0,0.245
2020-07-27 08:41:00,0.0850,1.35,0,0.0400,0,0,0.240
2020-07-27 08:42:00,0.0850,1.35,0,0.0400,0,0,0.240
2020-07-27 08:43:00,0.0800,1.35,0,0.0400,0,0,0.245
2020-07-27 08:44:00,0.0800,1.34,0,0.0400,0,0,0.250
2020-07-27 08:45:00,0.0400,1.23,0,0.0400,0,0,0.250
2020-07-27 08:46:00,0,1.12,0,0,0,0.180,0.245
2020-07-27 08:47:00,0,1.12,0,0,0,0.360,0.240
2020-07-27 08:48:00,0,1.11,0,0,0,0.360,0.240
2020-07-27 08:49:00,0,1.11,0,0.0400,0,0.180,0.240
2020-07-27 08:50:00,0,1.12,0,0.0400,0,0,0.245
2020-07-27 08:51:00,0.310,1.13,0,0,0,0,0.245
2020-07-27 08:52:00,0.310,1.13,0,0,0,0,0.240
2020-07-27 08:53:00,0,1.13,0,0,0,0,0.240
2020-07-27 08:54:00,0,1.13,0,0.0400,0,0,0.240
2020-07-27 08:55:00,0,0.945,0,0.0800,0,0,0.240
2020-07-27 08:56:00,0.315,0.760,0,0.0400,0,0,0.240
2020-07-27 08:57:00,0.630,0.760,0,0,0,0,0.240
2020-07-27 08:58:00,0.545,0.760,0,0.0400,0,0,0.240
2020-07-27 08:59:00,0.230,0.785,0,0.0400,0,0,0.240
2020-07-27 09:00:00,0,0.745,0,0.0400,0,0,0.240
2020-07-27 09:01:00,0,0.680,0,0.0800,0,0,0.245
2020-07-27 09:02:00,0,0.680,0,0.0800,0,0,0.245
2020-07-27 09:03:00,0,0.680,0,0.0800,0,0,0.240
2020-07-27 09:04:00,0,0.680,0,0.0800,0,0,0.240
2020-07-27 09:05:00,0,0.680,0,0.0800,0,0,0.240
2020-07-27 09:06:00,0,0.680,0,0.0400,0,0,0.240
2020-07-27 09:07:00,0,0.680,0,0,0,0,0.240
2020-07-27 09:08:00,0,0.680,0,0,0,0,0.245
2020-07-27 09:09:00,0,0.680,0,0,0,0,0.245
2020-07-27 09:10:00,0,0.700,0,0,0,0,0.245
2020-07-27 09:11:00,0,0.725,0,0,0,0,0.250
2020-07-27 09:12:00,0,0.855,0,0,0,0,0.250
2020-07-27 09:13:00,0.165,2.09,0,0.0400,0,0,0.250
2020-07-27 09:14:00,0.330,3.09,0,0.0400,0,0,0.250
2020-07-27 09:15:00,0.330,3.11,0,0,0,0,0.250
2020-07-27 09:16:00,0.330,3.30,0,0,0,0,0.250
2020-07-27 09:17:00,0.330,3.24,0,0,0,0,0.250
2020-07-27 09:18:00,0.330,3.06,0,0.0800,0,0,0.250
2020-07-27 09:19:00,0.330,1.86,0,0.0400,0,0,0.250
2020-07-27 09:20:00,0.335,0.710,0,0,0,0,0.250
2020-07-27 09:21:00,0.340,4.35,0,0.0400,0,0,0.250
2020-07-27 09:22:00,0.340,8.00,0,0.0400,0,0,0.250
2020-07-27 09:23:00,0.340,8.37,0,0.0400,0,0,0.250
2020-07-27 09:24:00,0.340,8.60,0,0.0400,0,0,0.250
2020-07-27 09:25:00,0.340,8.50,0,0.0400,0,0,0.250
2020-07-27 09:26:00,0.340,8.52,0,0.0400,0,0,0.250
2020-07-27 09:27:00,0.340,4.81,0,0,0,0,0.250
2020-07-27 09:28:00,0.340,2.19,0,0,0,0,0.250
2020-07-27 09:29:00,0.340,2.19,0,0.0400,0,0,0.250
2020-07-27 09:30:00,0.340,6.08,0,0.0400,0,0,0.250
2020-07-27 09:31:00,0.340,6.08,0,0.0400,0,0,0.250
2020-07-27 09:32:00,0.340,1.10,0,0.0400,0,0,0.250
2020-07-27 09:33:00,0.340,2.07,0,0.0400,0,0,0.250
2020-07-27 09:34:00,0.340,2.07,0,0.0400,0,0,0.250
2020-07-27 09:35:00,0.170,2.13,0,0.0400,0,0,0.250
2020-07-27 09:36:00,0,2.13,0,0.0400,0,0,0.250
2020-07-27 09:37:00,0,2.44,0,0.0400,0,0,0.250
2020-07-27 09:38:00,0,2.44,0,0.0800,0,0,0.250
2020-07-27 09:39:00,0,1.10,0,0.0800,0,0,0.250
2020-07-27 09:40:00,0,2.75,0,0.0800,0,0,0.250
2020-07-27 09:41:00,0,2.75,0,0.0800,0,0,0.250
2020-07-27 09:42:00,0,2.16,0,0.0800,0,0,0.250
2020-07-27 09:43:00,0,2.16,0,0.0800,0,0,0.250
2020-07-27 09:44:00,0,1.09,0,0.0400,0,0,0.245
2020-07-27 09:45:00,0,3.42,0,0,0,0,0.245
2020-07-27 09:46:00,0,2.25,0,0,0,0,0.245
2020-07-27 09:47:00,0,2.21,0,0.0400,0,0,0.240
2020-07-27 09:48:00,0.170,2.22,0,0.0400,0,0,0.245
2020-07-27 09:49:00,0.345,2.39,0,0.0400,0,0,0.245
2020-07-27 09:50:00,0.345,2.40,0,0.0400,0,0,0.240
2020-07-27 09:51:00,0.345,1.13,0,0,0,0,0.240
2020-07-27 09:52:00,0.175,2.58,0,0.0400,0,0,0.245
2020-07-27 09:53:00,0,5.81,0,0.0400,0,0,0.250
2020-07-27 09:54:00,0,5.91,0,0.0400,0,0,0.250
2020-07-27 09:55:00,0,2.67,0,0.0800,0,0,0.250
2020-07-27 09:56:00,0,2.93,0,0.0800,0,0,0.245
2020-07-27 09:57:00,0,2.96,0,0.0400,0,0,0.245
2020-07-27 09:58:00,0,1.43,0,0,0,0,0.245
2020-07-27 09:59:00,0,1.68,0,0.0400,0,0,0.245
2020-07-27 10:00:00,0,1.40,0,0.0800,0,0,0.250
2020-07-27 10:01:00,0,1.11,0,0.0400,0,0,0.250
2020-07-27 10:02:00,0,1.10,0,0,0,0,0.250
2020-07-27 10:03:00,0,1.60,0,0.0400,0,0,0.250
2020-07-27 10:04:00,0,1.60,0,0.0800,0,0,0.245
2020-07-27 10:05:00,0,2.18,0,0.0400,0,0,0.245
2020-07-27 10:06:00,0,2.17,0,0,0,0,0.245
2020-07-27 10:07:00,0,1.51,0,0,0,0,0.245
2020-07-27 10:08:00,0,1.98,0,0,0,0,0.250
2020-07-27 10:09:00,0,1.58,0,0,0,0,0.250
2020-07-27 10:10:00,0,1.84,0,0,0,0,0.250
2020-07-27 10:11:00,0,2.54,0,0,0,0,0.250
2020-07-27 10:12:00,0,1.12,0,0,0,0,0.245
2020-07-27 10:13:00,0,2.47,0,0.0400,0,0,0.245
2020-07-27 10:14:00,0,2.45,0,0.0400,0,0,0.245
2020-07-27 10:15:00,0,2.43,0,0,0,0,0.245
2020-07-27 10:16:00,0,4.80,0,0,0,0,0.250
2020-07-27 10:17:00,0,3.50,0,0,0,0,0.245
2020-07-27 10:18:00,0,1.63,0,0,0,0,0.240
2020-07-27 10:19:00,0,1.95,0,0,0,0,0.240
2020-07-27 10:20:00,0,1.91,0,0.0400,0,0,0.245
2020-07-27 10:21:00,0,1.72,0,0.0400,0,0,0.250
2020-07-27 10:22:00,0,1.76,0,0,0,0,0.250
2020-07-27 10:23:00,0,2.09,0,0,0,0,0.245
2020-07-27 10:24:00,0,1.60,0,0,0,0,0.245
2020-07-27 10:25:00,0,1.47,0,0.0400,0,0,0.250
2020-07-27 10:26:00,0,1.44,0,0.0400,0,0,0.250
2020-07-27 10:27:00,0,1.06,0,0.0400,0,0,0.250
2020-07-27 10:28:00,0,1.06,0,0.0400,0,0,0.250
2020-07-27 10:29:00,0,1.07,0,0,0,0,0.250
2020-07-27 10:30:00,0,1.07,0,0,0,0,0.250
2020-07-27 10:31:00,0,1.06,0,0,0,0,0.250
2020-07-27 10:32:00,0,1.18,0,0,0,0,0.250
2020-07-27 10:33:00,0,1.29,0,0.0400,0,0,0.250
2020-07-27 10:34:00,0,1.29,0,0.0800,0,0,0.250
2020-07-27 10:35:00,0,1.29,0,0.0800,0,0,0.250
2020-07-27 10:36:00,0,1.28,0,0.0400,0,0,0.250
2020-07-27 10:37:00,0,1.28,0,0,0,0,0.250
2020-07-27 10:38:00,0,1.28,0,0.0400,0,0,0.250
2020-07-27 10:39:00,0,2.53,0,0.0800,0,0,0.250
2020-07-27 10:40:00,0,3.78,0,0.0400,0,0,0.250
2020-07-27 10:41:00,0,3.77,0,0.0400,0,0,0.250
2020-07-27 10:42:00,0,3.77,0,0.0800,0,0,0.250
2020-07-27 10:43:00,0,3.76,0,0.0800,0,0,0.250
2020-07-27 10:44:00,0,3.76,0,0.0400,0,0,0.250
2020-07-27 10:45:00,0,3.77,0,0.0400,0,0,0.250
2020-07-27 10:46:00,0,3.77,0,0.0800,0,0,0.250
2020-07-27 10:47:00,0,3.77,0,0.0400,0,0,0.250
2020-07-27 10:48:00,0,3.78,0,0.0400,0,0,0.250
2020-07-27 10:49:00,0,3.78,0,0.0800,0,0,0.250
2020-07-27 10:50:00,0,3.81,0,0.0400,0,0,0.250
2020-07-27 10:51:00,0,3.83,0,0.0400,0,0,0.250
2020-07-27 10:52:00,0,4.28,0,0.0800,0,0,0.250
2020-07-27 10:53:00,0,4.26,0,0.0800,0,0,0.250
2020-07-27 10:54:00,0,3.80,0,0.0400,0,0,0.250
2020-07-27 10:55:00,0,3.54,0,0.0400,0,0,0.250
2020-07-27 10:56:00,0.0600,3.13,0,0.0800,0,0,0.250
2020-07-27 10:57:00,0.120,3.11,0,0.0800,0,0,0.250
2020-07-27 10:58:00,0.120,2.28,0,0.0400,0,0,0.250
2020-07-27 10:59:00,0.120,4.72,0,0,0,0,0.250
2020-07-27 11:00:00,0.115,8.72,0,0,0,0,3.44
2020-07-27 11:01:00,0.520,9.22,0,0,0,0,6.62
2020-07-27 11:02:00,0.920,8.80,0,0,0,0,6.69
2020-07-27 11:03:00,0.905,8.47,0,0.0400,0,0,6.71
2020-07-27 11:04:00,0.900,4.85,0,0.0400,0,0,6.62
2020-07-27 11:05:00,0.900,1.23,0,0,0,0,6.57
2020-07-27 11:06:00,0.900,2.14,0,0.0400,0,0,6.61
2020-07-27 11:07:00,0.895,5.80,0,0.0400,0,0,5.87
2020-07-27 11:08:00,0.890,5.72,0,0.0400,0,0,5.09
2020-07-27 11:09:00,0.505,2.07,0,0.0800,0,0,2.67
2020-07-27 11:10:00,0.120,2.24,0,0.0800,0,0,0.250
2020-07-27 11:11:00,0.120,2.25,0,0.0400,0,0,0.250
2020-07-27 11:12:00,0.120,1.77,0,0.0400,0,0,0.250
2020-07-27 11:13:00,0.120,1.77,0,0.0800,0,0,0.245
2020-07-27 11:14:00,0.120,2.15,0,0.0800,0,0,0.240
2020-07-27 11:15:00,0.120,2.13,0,0.0400,0,0,0.240
2020-07-27 11:16:00,0.0600,1.23,0,0,0,0,0.240
2020-07-27 11:17:00,0,2.05,0,0,0,0,0.240
2020-07-27 11:18:00,0,2.13,0,0.0400,0,0,0.240
2020-07-27 11:19:00,0,2.66,0,0.0400,0,0,0.240
2020-07-27 11:20:00,0,2.68,0,0.0400,0,0,0.245
2020-07-27 11:21:00,0,1.81,0,0.0400,0,0,0.250
2020-07-27 11:22:00,0,1.73,0,0,0,0,0.245
2020-07-27 11:23:00,0,2.01,0,0.0400,0,0,0.240
2020-07-27 11:24:00,0,5.57,0,0.0400,0,0,0.240
2020-07-27 11:25:00,0,4.80,0,0,0,0,0.240
2020-07-27 11:26:00,0,2.54,0,0,0,0,0.245
2020-07-27 11:27:00,0,2.67,0,0,0,0,0.250
2020-07-27 11:28:00,0,1.43,0,0.0400,0,0,0.245
2020-07-27 11:29:00,0,1.42,0,0.0400,0,0,0.240
2020-07-27 11:30:00,0,1.43,0,0,0,0,0.245
2020-07-27 11:31:00,0,2.38,0,0.0400,0,0,0.245
2020-07-27 11:32:00,0,2.24,0,0.0400,0,0,0.240
2020-07-27 11:33:00,0,3.02,0,0.0400,0,0,0.240
2020-07-27 11:34:00,0,3.02,0,0.0400,0,0,0.240
2020-07-27 11:35:00,0,1.28,0,0,0,0,0.240
2020-07-27 11:36:00,0,1.45,0,0.0400,0,0,0.240
2020-07-27 11:37:00,0,2.03,0,0.0800,0,0,0.240
2020-07-27 11:38:00,0,1.99,0,0.0400,0,0,0.240
2020-07-27 11:39:00,0,1.29,0,0,0,0,0.240
2020-07-27 11:40:00,0,1.17,0,0,0,0,0.240
2020-07-27 11:41:00,0,1.92,0,0.0400,0,0,0.240
2020-07-27 11:42:00,0,1.90,0,0.0400,0,0,0.245
2020-07-27 11:43:00,0,2.36,0,0.0400,0,0,0.250
2020-07-27 11:44:00,0,2.36,0,0.0400,0,0,0.250
2020-07-27 11:45:00,0,1.35,0,0,0,0,0.250
2020-07-27 11:46:00,0,1.87,0,0.0400,0,0,0.250
2020-07-27 11:47:00,0,1.85,0,0.0400,0,0,0.250
2020-07-27 11:48:00,0,1.34,0,0,0,0,0.250
2020-07-27 11:49:00,0,1.17,0,0,0,0,0.250
2020-07-27 11:50:00,0,1.18,0,0,0,0,0.250
2020-07-27 11:51:00,0,1.15,0,0.0400,0,0,0.245
2020-07-27 11:52:00,0,1.28,0,0.0400,0,0,0.245
2020-07-27 11:53:00,0,1.43,0,0,0,0,0.245
2020-07-27 11:54:00,0,1.28,0,0.0400,0,0,0.240
2020-07-27 11:55:00,0,2.18,0,0.0800,0,0,0.240
2020-07-27 11:56:00,0,2.18,0,0.0400,0,0,0.245
2020-07-27 11:57:00,0,1.18,0,0,0,0,0.250
2020-07-27 11:58:00,0,1.39,0,0,0,0,0.250
2020-07-27 11:59:00,0,1.86,0,0.0400,0,0,0.250
2020-07-27 12:00:00,0,1.65,0,0.0400,0,0,0.250
2020-07-27 12:01:00,0,1.38,0,0.0400,0,0,0.250
2020-07-27 12:02:00,0,1.98,0,0.0800,0,0,0.250
2020-07-27 12:03:00,0,1.65,0,0.0800,0,0,0.250
2020-07-27 12:04:00,0,0.960,0,0.0800,0,0,0.250
2020-07-27 12:05:00,0,0.930,0,0.0400,0,0,0.250
2020-07-27 12:06:00,0,0.900,0,0,0,0,0.250
2020-07-27 12:07:00,0,0.890,0,0.0400,0,0,0.250
2020-07-27 12:08:00,0,0.895,0,0.0800,0,0,0.250
2020-07-27 12:09:00,0,0.900,0,0.0400,0,0,0.250
2020-07-27 12:10:00,0,0.900,0,0,0,0,0.250
2020-07-27 12:11:00,0,0.905,0,0,0,0,0.250
2020-07-27 12:12:00,0,0.910,0,0,0,0,0.250
